ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Shot AT;Focus AT;Focus DF;Scramble AT;Scramble DF;Castle Wall DF;KP;Main Path;Alternate Paths
5211;#NAME?;;;Kimichika Kubata;Gilbert Kraft;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Bond;"Cunning Pull
Heart Beat
Racing Flame";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5212;#NAME?;;;Katsunori Nada;Vicente Olsean;;男 (Male);;選手 (Player);;MF;GK;風 (Wind);Breach;"Power Catch
Zigzag Spark
Storm Rider";194;0;0;168;170;152;0;Keep > Offense;"Offense > Offense
Keep > Keep"
5213;#NAME?;;;Ryusen Hoshiya;Ruckus Dinglestar;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Breach;"Cunning Pull
Heart Beat
Volcano Cut";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5214;#NAME?;;;Atsuki Furuike;Burley Billabong;;男 (Male);;選手 (Player);;GK;DF;火 (Fire);Rough Play;"Mighty Save
Runaway Train
Double Rocket";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5215;#NAME?;;;Hidero Komo;Britson Farago;;男 (Male);;選手 (Player);;FW;DF;山 (Mountain);Tension;"Curve Shot
The Wall
Jumping Jack ";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5216;#NAME?;;;Aoshi Kinjo;Verdy Golnuts;;男 (Male);;選手 (Player);;MF;GK;山 (Mountain);Rough Play;"Deceptive Step
Breath Taker
Three-Legged Rush";194;0;0;172;171;163;0;Offense > Keep;"Offense > Offense
Keep > Keep"
5217;#NAME?;;;Shuto Minamio;Zackory Wart;;男 (Male);;選手 (Player);;FW;DF;林 (Forest);Justice;"Power Shot
Asteroid Belt
Fortissimo";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5218;#NAME?;;;Tanju Sashida;Zoey Tippings;;女 (Female);;選手 (Player);;FW;DF;林 (Forest);Breach;"Low Drive
Magnetism
Freeze Shot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5219;#NAME?;;;Kuran Bakuha;Bellie Jerant;;女 (Female);;選手 (Player);;MF;FW;風 (Wind);Tension;"Deceptive Step
Spin Meister
Aikido";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5220;#NAME?;;;Chieko Shinkyo;Megpie O'Neering;;女 (Female);;選手 (Player);;DF;MF;山 (Mountain);Rough Play;"Curving Cut
Blast Mine
No Escape";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5221;#NAME?;;;Tatsuto Karakuri;Coby Cogsworth;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Tension;"Shoulder Tackle
Illusory Ball
Shadow Stitch";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5222;#NAME?;;;Kanau Itsuka;Gon Vyrall;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Bond;"Low Drive
Slice and Dice
Patriot Shot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5223;#NAME?;;;Shuma Moda;Cristensen Blance;;男 (Male);;選手 (Player);;DF;GK;風 (Wind);Counter;"Feint Play
Somersault Stamp
Vac Attack";162;0;0;199;195;186;0;Defense > Keep;"Defense > Defense
Keep > Keep"
5224;#NAME?;;;Kazuha Norihara;Ravyn Grooves;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Justice;"Dust Kick
Frozen Steal
Frosticle";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5225;#NAME?;;;Chami Miyoshi;Berlinda Glitz;;女 (Female);;選手 (Player);;MF;DF;山 (Mountain);Breach;"Feint Dash
Great Wall
Three-Legged Rush";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5226;#NAME?;;;Kaishin Inogashira;Hedrick Wilspin;;男 (Male);;選手 (Player);;GK;MF;火 (Fire);Tension;"Strong Punch
Lightning Bolt
Blazing Knuckle";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
5227;#NAME?;;;Chia Maida;Marjorette Pompom;;女 (Female);;選手 (Player);;MF;DF;林 (Forest);Tension;"Deceptive Step
Mystifying Mist
Clone Faker";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5228;#NAME?;;;Konoe Utage;Jubilee Meriday;;女 (Female);;選手 (Player);;DF;MF;山 (Mountain);Counter;"Rolling Steal
Super Armadillo
Okehazama Ravine";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5229;#NAME?;;;Miori Karidome;Wendy Stitchilton;;女 (Female);;選手 (Player);;MF;FW;火 (Fire);Justice;"Dust Kick
Bouncing Bomb
Scorching Tackle";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5230;#NAME?;;;Donkichi Dadan;Fizz Kablooey;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Counter;"Low Drive
Future Eye
Bed of Roses";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5231;#NAME?;;;Jinji Temari;Hanz Boll;;男 (Male);;選手 (Player);;GK;MF;火 (Fire);Justice;"Mighty Save
Meteor Shower
Rotary Sander";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
5232;#NAME?;;;Miteru Warima;Lisa Lovetluke;;女 (Female);;選手 (Player);;FW;MF;林 (Forest);Rough Play;"Low Drive
Afterimage
Dark Tornado";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5233;#NAME?;;;Koiko Usawa;Hildy Tattleswell;;女 (Female);;選手 (Player);;DF;MF;火 (Fire);Breach;"Cunning Pull
Heart Beat
Goopy Gloopy Goo";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5234;#NAME?;;;Kinshi Ashitsuka;Tendance Chausefutt;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Justice;"Feint Dash
Coil Turn
Aikido";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5235;#NAME?;;;Ginga Kanao;Caellum Orison;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Counter;"Crosscut Feint
Rolling Kick
Big Ball Trick";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5236;#NAME?;;;China Uriya;Tina Hopkins;;女 (Female);;選手 (Player);;MF;DF;火 (Fire);Bond;"Feint Dash
Ignited Steal
Foul Offence 3";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5237;#NAME?;;;Ratsuki Izumo;Selen Dippity;;女 (Female);;選手 (Player);;MF;FW;火 (Fire);Justice;"Feint Dash
Bouncing Bomb
Heel Drop";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5238;#NAME?;;;Koyuki Torishiro;Nivea Etoile;;女 (Female);;選手 (Player);;DF;MF;風 (Wind);Counter;"Cunning Pull
Whirlwind Twister
Whirlpool";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5239;#NAME?;;;Kyuma Okuri;Liam Tossarawn;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Justice;"Low Drive
Double Touch
Gunshot";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5240;#NAME?;;;Tetsutaro Ishigaki;Ferron Rockfort;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Justice;"Shoulder Tackle
Monkey Turn
Stone Prison";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5241;#NAME?;;;Hikyo Kyomura;Wily Wimpinberg;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Breach;"Heel Flick
Condor Dive
Dash Storm";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5242;#NAME?;;;Keiko Ameda;Tally McIntosh;;女 (Female);;選手 (Player);;FW;MF;林 (Forest);Bond;"Low Drive
Illusory Ball
Cosmic Blast";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5243;#NAME?;;;Kotori Sekikazu;Brenae Ackermann;;女 (Female);;選手 (Player);;MF;DF;風 (Wind);Justice;"Heel Flick
Frozen Steal
Easy Breezy Kid";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5244;#NAME?;;;Ryonosuke Oburi;Jester Biggs;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Breach;"Heel Flick
Tarzan Kick
Rising Dragon";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5245;#NAME?;;;Ranyo Eiai;Alexei Einmeister;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Tension;"Crosscut Feint
Land of Ice
Dash Storm";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5246;#NAME?;;;Kanri Sugasato;Edmin Streator;;男 (Male);;選手 (Player);;MF;GK;林 (Forest);Bond;"Feint Dash
Stomper Stopper
Ultra Moon";194;0;0;172;171;163;0;Offense > Keep;"Offense > Offense
Keep > Keep"
5247;#NAME?;;;Futo Suguri;Codey Presto;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Rough Play;"Rolling Steal
Dash Accelerator
Okehazama Ravine";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5248;#NAME?;;;Gengo Shii;Finck Zaplan;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Bond;"Curving Cut
Aurora Dribble
Double Cyclone";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5249;#NAME?;;;Togeru Yarihara;Cid Drewend;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Tension;"Shoulder Tackle
Monkey Turn
Bamboo Pattern";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5250;#NAME?;;;Yua Kandori;Aylin Terpheis;;女 (Female);;選手 (Player);;DF;MF;林 (Forest);Justice;"Feint Play
Transporter Device
Spider Web";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5251;#NAME?;;;Renda Hayasugi;Keyston Typewright;;男 (Male);;選手 (Player);;GK;DF;火 (Fire);Justice;"Strong Punch
Overnight Fortress
God Hand X";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5252;#NAME?;;;Genka Kakimasu;Vivi DeHues;;女 (Female);;選手 (Player);;FW;MF;林 (Forest);Breach;"Low Drive
Hey Presto
Fortissimo";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5253;#NAME?;;;Motoko Soyama;Petra Cornerstone;;女 (Female);;選手 (Player);;GK;DF;山 (Mountain);Breach;"Strong Punch
Fractal Repeller
Wood Chopper";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5254;#NAME?;;;Baton Goma;Choco Racketfeld;;女 (Female);;選手 (Player);;FW;MF;風 (Wind);Breach;"Low Drive
Spin Out
Megalodon";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5255;#NAME?;;;Minto Shiono;Minty Shuttlebrook;;女 (Female);;選手 (Player);;FW;DF;山 (Mountain);Breach;"Low Drive
Sumo Stomp
Slingshot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5256;#NAME?;;;Hina Mizudori;Phoebe Soarsky;;女 (Female);;選手 (Player);;DF;MF;風 (Wind);Breach;"Curving Cut
Spin Out
Perimeter Zone";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5257;#NAME?;;;Norimi Kiyofu;Helen Deavor;;女 (Female);;選手 (Player);;DF;MF;火 (Fire);Tension;"Cunning Pull
Double Touch
Rolling Slide";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5258;#NAME?;;;Mikoto Kamimori;Janet Hollilocks;;女 (Female);;選手 (Player);;DF;MF;林 (Forest);Bond;"Cunning Pull
Future Eye
Tesla Coil";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5259;#NAME?;;;Katsuta Nobumoto;Barnaby Livergain;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Tension;"Crosscut Feint
God Knows
Easy Breezy Kid";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5260;#NAME?;;;Kennosuke Oitsuka;Sten Fanborough;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Bond;"Deceptive Step
Kung Fu Header
Clone Faker";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5261;#NAME?;;;Meishin Takai;Crest Vertall;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Breach;"Feint Dash
Jumbo Sandwich
Rising Dragon";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5262;#NAME?;;;Masukazu Hiroi;Wyatt Stockaway;;男 (Male);;選手 (Player);;GK;DF;林 (Forest);Justice;"Power Catch
Ghost Pull
Dual Smash";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5263;#NAME?;;;Kotaku Kenma;Pristin Florynce;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Bond;"Dust Kick
Sumo Stomp
Rising Dragon";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5264;#NAME?;;;Tsukamu Koki;Edmund Boon;;男 (Male);;選手 (Player);;GK;DF;火 (Fire);Breach;"Strong Punch
Flame Dance
Flame Breath";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5265;#NAME?;;;Tsuzuku Otosuna;Willem Durrmore;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Breach;"Curving Cut
Monkey Turn
Gravestone";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5266;#NAME?;;;Nagamu Sorao;Corday Dremin;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Tension;"Low Drive
Log Roll
Thunder Beast";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5267;#NAME?;;;Kashiko Intoku;Candace Mardipanz;;女 (Female);;選手 (Player);;MF;DF;風 (Wind);Justice;"Crosscut Feint
Hyper-Swiper
Heaven's Time";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5268;#NAME?;;;Itsuka Katsusa;Gloria Somdenn;;女 (Female);;選手 (Player);;FW;DF;風 (Wind);Tension;"Low Drive
Frozen Steal
Zephyr Shot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5269;#NAME?;;;Norio Shiosaki;Ryden Waverley;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Tension;"Heel Flick
Cross Drive
Heaven's Time";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5270;#NAME?;;;Ageha Itanori;Safine Papillonia;;女 (Female);;選手 (Player);;FW;GK;風 (Wind);Rough Play;"Low Drive
Flower Power
Inazuma Drop";205;0;0;168;171;159;0;Shoot > Keep;"Shoot > Shoot
Keep > Keep"
5271;#NAME?;;;Kyori Sasagi;Caspian Hearken;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Justice;"Nutmeg
Rolling Kick
Ultra Moon";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5272;#NAME?;;;Hoshiya Hitoide;Davis Tarvish;;男 (Male);;選手 (Player);;FW;MF;山 (Mountain);Breach;"Low Drive
Dash Accelerator
Tiger Drive";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5273;#NAME?;;;Kashio Natori;Bastian Brineford;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Counter;"Heel Flick
Gravitation
Mole Fake";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5274;#NAME?;;;Sakumi Yamagori;Kenneth Frostner;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Tension;"Deceptive Step
Grenade Shot
Plasma Cut";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5275;#NAME?;;;Misen Mizuhira;Ripley Swaydon;;男 (Male);;選手 (Player);;DF;FW;風 (Wind);Justice;"Feint Play
Condor Dive
Snow Angel";162;0;0;199;195;186;0;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
5276;#NAME?;;;Torio Hatafuri;Kyle Flaggard;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Tension;"Feint Play
Lightning Bolt
Zigzag Flame";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5277;#NAME?;;;Tobino Irishika;Landric Delphin;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Rough Play;"Shoulder Tackle
Aurora Dribble
Whirlpool";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5278;#NAME?;;;Shigenori Tamashio;Volbert Brackenbal;;男 (Male);;選手 (Player);;GK;DF;風 (Wind);Bond;"Power Catch
Coil Turn
Negative Feedback";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5279;#NAME?;;;Ryoki Nagame;Niles Gawkerson;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Tension;"Rolling Steal
Monkey Turn
No Escape";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5280;#NAME?;;;Maka Hashiro;Cecilia Alabaster;;女 (Female);;選手 (Player);;GK;DF;火 (Fire);Justice;"Mighty Save
Super Sumo Stomp
Power Spike";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5281;#NAME?;;;Namihiko Asagake;Pinn Persica;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Rough Play;"Cunning Pull
Lightning Bolt
Pincer Pinch";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5282;#NAME?;;;Ayame Kareina;Karina Rosenqueen;;女 (Female);;選手 (Player);;GK;MF;林 (Forest);Tension;"Mighty Save
Future Eye
Majin the Hand";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
5283;#NAME?;;;Mikohito Yomite;Micco Chantelle;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Breach;"Low Drive
Fire Drill
RC Shot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5284;#NAME?;;;Kikuyo Shikishi;Shena Ennigans;;女 (Female);;選手 (Player);;MF;DF;林 (Forest);Bond;"Heel Flick
Tesla Coil
Big Ball Trick";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5285;#NAME?;;;Mizuka Kadomochi;Alanna Ordelyne;;女 (Female);;選手 (Player);;MF;GK;風 (Wind);Justice;"Crosscut Feint
Flower Power
Easy Breezy Kid";194;0;0;172;171;163;0;Offense > Keep;"Offense > Offense
Keep > Keep"
5286;#NAME?;;;Momohito Okura;Patrice Kampanee;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Justice;"Feint Dash
Grenade Shot
Foul Offence 3";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5287;#NAME?;;;Anzu Otohiki;Aubrey McCoy;;女 (Female);;選手 (Player);;MF;DF;火 (Fire);Tension;"Crosscut Feint
Super Sumo Stomp
Heel Drop";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5288;#NAME?;;;Kazura Yunagi;Erina Haberdash;;女 (Female);;選手 (Player);;MF;DF;風 (Wind);Rough Play;"Heel Flick
Blade Attack
Easy Breezy Kid";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5289;#NAME?;;;Kowane Suzuyure;Roxy Roarke;;女 (Female);;選手 (Player);;DF;MF;風 (Wind);Rough Play;"Shoulder Tackle
Log Roll
Vac Attack";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5290;#NAME?;;;Koshin Murayasu;Frey Granzburn;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Justice;"Curving Cut
Bewildered
Okehazama Ravine";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5291;#NAME?;;;Silk Kaguyama;Silky Fersken;;女 (Female);;選手 (Player);;DF;MF;火 (Fire);Bond;"Feint Play
Meteor Shower
Racing Flame";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5292;#NAME?;;;Fuka Amazato;Aura Tempesta;;女 (Female);;選手 (Player);;DF;MF;火 (Fire);Bond;"Feint Play
Heart Beat
Rolling Slide";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5293;#NAME?;;;Tatsutada Ujino;Teagan Leafhart;;男 (Male);;選手 (Player);;DF;FW;林 (Forest);Justice;"Shoulder Tackle
Kung Fu Header
Spider Web";162;0;0;199;195;186;0;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
5294;#NAME?;;;Wakana Mebuki;Livia Marsquall;;女 (Female);;選手 (Player);;GK;MF;風 (Wind);Counter;"Strong Punch
Whirlwind Twister
Storm Rider";165;0;0;181;177;186;0;Keep > Offense;"Keep > Keep
Offense > Offense"
5295;#NAME?;;;Shuka Maijima;Isanna Countenford;;女 (Female);;選手 (Player);;DF;MF;山 (Mountain);Rough Play;"Cunning Pull
Bewildered
Bamboo Pattern";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5296;#NAME?;;;Chiyomi Kosen;Minerva Elderbright;;女 (Female);;選手 (Player);;MF;FW;山 (Mountain);Bond;"Deceptive Step
Tarzan Kick
Acrobatic Keep";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5297;#NAME?;;;Nobutaka Takeda;Faris Creed;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Justice;"Heel Flick
Jumbo Sandwich
Acrobatic Keep";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5298;#NAME?;;;Sachiko Goishi;Sophia Goston;;女 (Female);;選手 (Player);;MF;FW;林 (Forest);Justice;"Dust Kick
Phantom Shot
Big Ball Trick";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5299;#NAME?;;;Rensei Tsumite;Stellan Checkman;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Tension;"Crosscut Feint
Coil Turn
Aikido";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5300;#NAME?;;;Aira Bannoue;Ayla Bordaire;;女 (Female);;選手 (Player);;FW;MF;林 (Forest);Bond;"Low Drive
Illusory Ball
Acrobat Bomber";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5301;#NAME?;;;Jiromaru Mikuriya;Jerome Knight;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Tension;"Deceptive Step
Bouncing Bomb
Swallow Counter";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5302;#NAME?;;;Masakuni Kine;Harris Gridley;;男 (Male);;選手 (Player);;MF;DF;火 (Fire);Counter;"Crosscut Feint
Photon Crash
Dog Run";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5303;#NAME?;;;Kyoji Muguruma;Pierce Castleton;;男 (Male);;選手 (Player);;FW;GK;山 (Mountain);Counter;"Low Drive
Breath Taker
Slingshot";205;0;0;168;171;159;0;Shoot > Keep;"Shoot > Shoot
Keep > Keep"
5304;#NAME?;;;Tsunagu Imori;Link Whitstone;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Justice;"Rolling Steal
Easy Breezy
Whirlwind Force";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5305;#NAME?;;;Kohaku Ishiguro;Whitney Blackrock;;女 (Female);;選手 (Player);;DF;MF;火 (Fire);Breach;"Curving Cut
Double Touch
Goopy Gloopy Goo";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5306;#NAME?;;;Chise Amamoto;Vivienne Starling;;女 (Female);;選手 (Player);;DF;MF;林 (Forest);Counter;"Cunning Pull
Afterimage
Mystic Mist";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5307;#NAME?;;;Korotaro Daenmaru;Bartholomew Blitzer;;男 (Male);;選手 (Player);;DF;GK;山 (Mountain);Counter;"Cunning Pull
Breath Taker
Circus Block";162;0;0;199;195;186;0;Defense > Keep;"Defense > Defense
Keep > Keep"
5308;#NAME?;;;Dozo Jogamae;Heathcliff Humbold;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Bond;"Deceptive Step
Tarzan Kick
Mole Fake";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5309;#NAME?;;;Meijiro Sukura;Tufton Frizzell;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Tension;"Crosscut Feint
Land of Ice
Aikido";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
5310;#NAME?;;;Engo Tonari;Eldon Compayne;;男 (Male);;選手 (Player);;DF;GK;山 (Mountain);Tension;"Curving Cut
Breath Taker
Iron Wall";162;0;0;199;195;186;0;Defense > Keep;"Defense > Defense
Keep > Keep"
5311;#NAME?;;;Ganji Motsuto;Lysander Trimore;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Tension;"Shoulder Tackle
Boomerang Bluff
Okehazama Ravine";162;0;0;199;195;186;0;Defense > Offense;"Defense > Defense
Offense > Offense"
5312;#NAME?;;;Motoya Erisuga;Hapleigh Mistakian;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Bond;"Deceptive Step
Grenade Shot
Ball Lightning";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5313;#NAME?;;;Daiichi Anzen;Seph T. Forst;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Justice;"Deceptive Step
Tarzan Kick
Dance on Air";194;0;0;172;171;163;0;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5314;#NAME?;;;Ryugi Ongaeshi;Cuthbert Obelidge;;男 (Male);;選手 (Player);;FW;MF;山 (Mountain);Breach;"Low Drive
Monkey Turn
Jumping Jack ";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5315;#NAME?;;;Akina Furumai;Bernadine Banquet;;女 (Female);;選手 (Player);;FW;DF;山 (Mountain);Rough Play;"Low Drive
Earthquake
Slingshot";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5316;#NAME?;;;Tsubomi Owano;Isolde Bourgeon;;女 (Female);;選手 (Player);;GK;DF;火 (Fire);Counter;"Strong Punch
Flame Dance
Flame Breath";165;0;0;181;177;186;0;Keep > Defense;"Keep > Keep
Defense > Defense"
5317;#NAME?;;;Donta Yoshiike;Dashiell Fass;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Counter;"Nutmeg
Magnetism
Big Ball Trick";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
