ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Kick;Control;Technique;Pressure;Physical;Agility;Intelligence;Total Stats;Main Path;Alternate Paths
5111;https://dxi4wb638ujep.cloudfront.net/1/k/v/w/vw5fku-mrom.png;並原 夜菜;なみはら よるな;Yoruna Namihara;Yetzy Klaus;並原;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;風 (Wind);Counter;"Shoulder Tackle
Cyclone Sprint
Ghost Pull";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Defense
Offense > Offense"
5112;https://dxi4wb638ujep.cloudfront.net/1/k/e/-/e-i-jrycg9k.png;天家 のも;てんけ のも;Nomo Tenke;Bayard Boreas;天家;男 (Male);FW7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;山 (Mountain);Rough Play;"Will-o'-the-Wisp Shot
Sidewinder
Spiral Shot";104;101;91;81;78;75;90;620;Shoot > Shoot;"Shoot > Shoot
Offense > Offense"
5113;https://dxi4wb638ujep.cloudfront.net/1/k/-/r/-rrla2tuzdu.png;神橋 末造;かんばし すえぞう;Suezo Kanbashi;Elon Entremet;神橋;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;林 (Forest);Justice;"Curving Cut
Clone Defence
Rolling Slide";79;83;84;91;95;81;104;617;Defense > Defense;"Offense > Defense
Offense > Offense"
5114;https://dxi4wb638ujep.cloudfront.net/1/k/_/o/_oesuca9luk.png;蕗田 豊治;ふきた とよじ;Toyoji Fukita;Clifford Chillard;蕗田;男 (Male);DF6;監督 (Manager);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;火 (Fire);Justice;"Rolling Steal
Meteor Shower
Racing Flame";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
5115;https://dxi4wb638ujep.cloudfront.net/1/k/o/m/om1n5jmhidm.png;喜谷 八雲;きたに やくも;Yakumo Kitani;Adovis Albleicher;喜谷;男 (Male);DF6;マネージャー (Coordinator);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;林 (Forest);Justice;"Cunning Pull
Future Eye
Hunter's Net";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
5116;https://dxi4wb638ujep.cloudfront.net/1/k/g/h/ghpyrgritjs.png;稲積 石楼;いなづみ せきろう;Sekiro Inazumi;Rufery Faire;稲積;男 (Male);GK6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;GK;DF;火 (Fire);Justice;"Feint Play
Combustion Catch
Safety First";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
5117;https://dxi4wb638ujep.cloudfront.net/1/k/z/h/zhaq79qww20.png;堅道 屋次郎;けんどう やじろう;Yajiro Kendo;Willard Headdon;堅道;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;FW;火 (Fire);Justice;"Feint Play
Pincer Pinch
Body Shield";79;83;84;91;95;81;104;617;Defense > Defense;"Offense > Defense
Shoot > Shoot"
5118;https://dxi4wb638ujep.cloudfront.net/1/k/i/a/iaieffdkols.png;大東 領也;だいとう りょうや;Ryoya Daito;Eames Rapport;大東;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;林 (Forest);Justice;"Feint Play
Cyclone
Thief's Eye";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Offense
Keep > Keep"
5119;https://dxi4wb638ujep.cloudfront.net/1/k/n/c/ncg9ztm8ips.png;忠道 風貴;ただみち ふうき;Fuki Tadamichi;Gusto Reitonly;忠道;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;火 (Fire);Justice;"Curving Cut
Endeavor Rush
Volcano Cut";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Offense
Offense > Offense"
5120;https://dxi4wb638ujep.cloudfront.net/1/k/j/q/jqdwdsv1dfm.png;猪狩 鉄太;いがり てつた;Tetsuta Igari;Normon Peeveton;猪狩;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;山 (Mountain);Rough Play;"Feint Play
Runaway Train
Jumbo Sandwich";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Offense
Shoot > Shoot"
5121;https://dxi4wb638ujep.cloudfront.net/1/k/x/m/xmdmvkc61w0.png;暮乃 判華;くれの はんか;Hanka Kureno;Prudence Witt;暮乃;女 (Female);MF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;FW;火 (Fire);Tension;"Power Shot
Matador Feint
Acrobotics";90;104;105;77;75;75;93;619;Shoot > Offense;"Offense > Shoot
Shoot > Shoot"
5122;https://dxi4wb638ujep.cloudfront.net/1/k/y/t/ytpk9o8hbwu.png;浅葱 有翔;あさぎ あると;Aruto Asagi;Fabricius Cator;浅葱;男 (Male);MF4;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;DF;風 (Wind);Justice;"Heel Flick
Afterimage
Hunter's Net";93;101;98;81;82;75;90;620;Offense > Offense;"Offense > Defense
Defense > Defense"
5123;https://dxi4wb638ujep.cloudfront.net/1/k/t/o/to5loglefwe.png;掟原 斬;おきてはら ざん;Zan Okitehara;Dion Arbiter;掟原;男 (Male);MF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;DF;林 (Forest);Breach;"Curving Cut
Flurry Dash
Aikido";90;104;105;77;75;75;93;619;Defense > Offense;"Defense > Shoot
Defense > Defense"
5124;https://dxi4wb638ujep.cloudfront.net/1/k/w/q/wq3c0sagpae.png;下間 憲正;しもづま のりまさ;Norimasa Shimozuma;Adamas Quarell;下間;男 (Male);FW8;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;DF;山 (Mountain);Justice;"Cunning Pull
Warhead
Utter Gutsiness Bat";110;104;95;77;75;75;83;619;Defense > Shoot;"Offense > Shoot
Defense > Defense"
5125;https://dxi4wb638ujep.cloudfront.net/1/k/c/v/cvrxwc2sdfc.png;甲手 則光;こうて のりみつ;Norimitsu Kote;Norwin Naeve;甲手;男 (Male);FW8;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;火 (Fire);Counter;"Deceptive Step
Twin Boost
Twin Sun Smash";110;104;95;77;75;75;83;619;Offense > Shoot;"Offense > Shoot
Offense > Offense"
5126;https://dxi4wb638ujep.cloudfront.net/1/k/4/c/4csrutjpu2k.png;伏見 紫司;ふしみ しし;Shishi Fushimi;Faust Fennrick;伏見;男 (Male);FW8;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;山 (Mountain);Rough Play;"Nutmeg
Phantom Shot
Sidewinder";110;104;95;77;75;75;83;619;Offense > Shoot;"Offense > Shoot
Offense > Offense"
5127;https://dxi4wb638ujep.cloudfront.net/1/k/p/f/pf-fqxa92l8.png;律ノ森 こまち;りつのもり こまち;Komachi Ritsunomori;Cordelia Collison;律ノ森;女 (Female);MF4;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;DF;山 (Mountain);Justice;"Dust Kick
Pancake Defence
Hey Presto";93;101;98;81;82;75;90;620;Offense > Defense;"Defense > Shoot
Defense > Defense"
5128;https://dxi4wb638ujep.cloudfront.net/1/k/a/o/aost4bkaydc.png;真壁 白;まかべ しろ;Shiro Makabe;Brie Brillante;真壁;女 (Female);GK7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;GK;MF;林 (Forest);Bond;"Power Catch
Flower Power
Shot Pocket";79;86;81;91;95;98;86;616;Keep > Keep;"Keep > Keep
Offense > Offense"
5129;https://dxi4wb638ujep.cloudfront.net/1/k/a/m/ami4txurequ.png;多田敷 花丸;ただしき はなまる;Hanamaru Tadashiki;Recco Rectenwald;多田敷;男 (Male);FW7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;火 (Fire);Tension;"Curve Shot
Shine Drive
Twin Boost";104;101;91;81;78;75;90;620;Shoot > Shoot;"Offense > Shoot
Defense > Defense"
5130;https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rk5z-oirzj8.png;霧木 宗翠;きりき そうすい;Sosui Kiriki;Kieran Knavenly;霧木;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;林 (Forest);Breach;"Feint Play
Mystifying Mist
Swallow Counter";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Shoot
Offense > Offense"
5131;https://dxi4wb638ujep.cloudfront.net/1/k/l/l/llast19zgdm.png;濁谷 奈輝;にごりや なき;Naki Nigoriya;Alzen Wasruff;濁谷;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;山 (Mountain);Counter;"Curving Cut
Quick Draw
Gunshot";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Defense
Offense > Offense"
5132;https://dxi4wb638ujep.cloudfront.net/1/k/k/u/ku1ljfqwqw8.png;九条 静子;くじょう しずこ;Shizuko Kujo;Helene Justitia;九条;女 (Female);DF6;監督 (Manager);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;火 (Fire);Bond;;79;83;84;91;95;81;104;617;;
5133;https://dxi4wb638ujep.cloudfront.net/1/k/7/8/78eqog2k9du.png;小丸 古太;こまる こた;Kota Komaru;Willoughby Lexford;小丸;男 (Male);DF6;マネージャー (Coordinator);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;火 (Fire);Bond;"Cunning Pull
Thief's Eye
Future Eye";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Defense
Offense > Offense"
5134;https://dxi4wb638ujep.cloudfront.net/1/k/j/l/jlbc1woiyo0.png;式地 円蔵;しきち えんぞう;Enzo Shikichi;Eugenio Provost;式地;男 (Male);GK6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;GK;MF;火 (Fire);Tension;"Nutmeg
Shot Pocket
Crescent Cross";79;86;81;88;95;101;86;616;Offense > Keep;"Keep > Keep
Offense > Offense"
5135;https://dxi4wb638ujep.cloudfront.net/1/k/u/h/uhxmugmeice.png;森戸 安光;もりと あんこう;Anko Morito;Pradip Lurning;森戸;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;火 (Fire);Breach;"Shoulder Tackle
Perimeter Zone
Double Touch";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Offense
Keep > Keep"
5136;https://dxi4wb638ujep.cloudfront.net/1/k/p/k/pk4pml7qhie.png;軌寺 電悟;きでら でんご;Dengo Kidera;Talim Muskel;軌寺;男 (Male);DF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;風 (Wind);Bond;"Strong Punch
Runaway Train
Zigzag Spark";76;79;77;95;99;81;110;617;Keep > Defense;"Defense > Defense
Keep > Keep"
5137;https://dxi4wb638ujep.cloudfront.net/1/k/a/t/atoultp8v9s.png;波形 量正;なみかた りょうせい;Ryosei Namikata;Synthian Volkel;波形;男 (Male);DF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;林 (Forest);Justice;"Nutmeg
Cyclone Sprint
Shadow Stitch";76;79;77;95;99;81;110;617;Offense > Defense;"Offense > Defense
Offense > Offense"
5138;https://dxi4wb638ujep.cloudfront.net/1/k/c/o/cotdg4x7sok.png;黒倉 光邦;くろくら みつくに;Mitsukuni Kurokura;Randon Datta;黒倉;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;山 (Mountain);Justice;"Shoulder Tackle
Perimeter Zone
Foil Formula";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Defense
Offense > Offense"
5139;https://dxi4wb638ujep.cloudfront.net/1/k/x/h/xhbgjejtedm.png;文影 チノ;ふみかげ ちの;Chino Fumikage;Chayce Golana;文影;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;林 (Forest);Bond;"Curving Cut
Big Ball Trick
Illusory Ball";79;83;84;91;95;81;104;617;Defense > Offense;"Offense > Defense
Offense > Offense"
5140;https://dxi4wb638ujep.cloudfront.net/1/k/t/j/tj_jeaej078.png;四つ角 敬里;よつかど けいり;Keiri Yotsukado;Annalisa Cubon;四つ角;女 (Female);MF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;FW;山 (Mountain);Bond;"Power Shot
Thief's Eye
Optimal Trajectory";90;104;105;77;75;75;93;619;Shoot > Defense;"Offense > Shoot
Shoot > Shoot"
5141;https://dxi4wb638ujep.cloudfront.net/1/k/l/q/lqcabpco3u0.png;珠切 算莉;たまぎり さんり;Sanri Tamagiri;Cleo Balbot;珠切;女 (Female);MF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;DF;火 (Fire);Tension;"Rolling Steal
Quick Draw
Dance on Air";90;104;105;77;75;75;93;619;Defense > Defense;"Defense > Offense
Defense > Defense"
5142;https://dxi4wb638ujep.cloudfront.net/1/k/r/f/rf_1ispgcoe.png;計 智数;はかり ともかず;Tomokazu Hakari;Reubel Kauntless;計;男 (Male);MF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;GK;林 (Forest);Justice;"Power Catch
Electric Impedance
Transporter Device";90;104;105;77;75;75;93;619;Keep > Defense;"Offense > Shoot
Keep > Keep"
5143;https://dxi4wb638ujep.cloudfront.net/1/k/4/j/4jq9ypoyfbc.png;守能 論利;しゅのう ろんり;Ronri Shuno;Obert Deance;守能;男 (Male);FW8;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;DF;山 (Mountain);Bond;"Shoulder Tackle
Optimal Trajectory
Foil Formula";110;104;95;77;75;75;83;619;Defense > Shoot;"Offense > Shoot
Defense > Defense"
5144;https://dxi4wb638ujep.cloudfront.net/1/k/6/c/6cth2w60adc.png;等田 率未;とうだ りつみ;Ritsumi Toda;Zuzu Intel;等田;女 (Female);FW8;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;林 (Forest);Rough Play;"Heel Flick
Astro Break
Spin Out";110;104;95;77;75;75;83;619;Offense > Shoot;"Shoot > Shoot
Offense > Offense"
5145;https://dxi4wb638ujep.cloudfront.net/1/k/f/v/fvat5fqklxs.png;円算 数士;えんざん すうし;Sushi Enzan;Bren Techner;円算;男 (Male);GK7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;GK;FW;山 (Mountain);Rough Play;"Mighty Save
Shot Pocket
Wormhole";79;86;81;91;95;98;86;616;Keep > Keep;"Keep > Keep
Shoot > Shoot"
5146;https://dxi4wb638ujep.cloudfront.net/1/k/a/v/avqbohfxpuk.png;数多 清人;あまた きよひと;Kiyohito Amata;Cognus Sention;数多;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;風 (Wind);Breach;"Curving Cut
Flurry Dash
Foil Formula";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Offense
Offense > Offense"
5147;https://dxi4wb638ujep.cloudfront.net/1/k/g/a/gaj0d8wfcou.png;小堂 阿奈;しょうどう あな;Ana Shodo;Manila Brickit;小堂;女 (Female);FW7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;火 (Fire);Tension;"Low Drive
Optimal Trajectory
Zigzag Spark";104;101;91;81;78;75;90;620;Shoot > Shoot;"Offense > Shoot
Offense > Offense"
5148;https://dxi4wb638ujep.cloudfront.net/1/k/r/o/ro4vwdwlx98.png;安条 かぞえ;あんじょう かぞえ;Kazoe Anjo;Nettie Neuralyn;安条;女 (Female);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;林 (Forest);Breach;"Cunning Pull
Thief's Eye
Perimeter Zone";79;83;84;91;95;81;104;617;Defense > Defense;"Offense > Defense
Offense > Offense"
5149;https://dxi4wb638ujep.cloudfront.net/1/k/i/h/ihoozlizziu.png;小松田 一仙;こまつだ いっせん;Issen Komatsuda;Deacon Pewter;小松田;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;山 (Mountain);Rough Play;"Curving Cut
Quick Draw
Clone Faker";79;83;84;91;95;81;104;617;Defense > Defense;"Defense > Offense
Keep > Keep"
5150;https://dxi4wb638ujep.cloudfront.net/1/k/d/r/drc6us6s6bu.png;梵 そよぎ;そよぎ そよぎ;Soyogi Soyogi;Soyogi Soyogi;梵;男 (Male);MF4;監督 (Manager);イナズマイレブン 英雄たちのヴィクトリーロード;MF;DF;風 (Wind);Counter;"Dust Kick
Foil Formula
Plasma Ball";93;101;98;81;82;75;90;620;Offense > Defense;"Offense > Shoot
Defense > Defense"
5151;https://dxi4wb638ujep.cloudfront.net/1/k/y/5/y5zbdtcoxo8.png;証条 閃果;しょうじょう せんか;Senka Shojo;Silica Fieltour;証条;女 (Female);GK6;マネージャー (Coordinator);イナズマイレブン 英雄たちのヴィクトリーロード;GK;DF;風 (Wind);Breach;"Feint Play
Ice Block
Frozen Steal";79;86;81;88;95;101;86;616;Defense > Keep;"Keep > Keep
Defense > Defense"
5156;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5166;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5173;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5174;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5175;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5177;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5178;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5179;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5180;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5181;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5182;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5183;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5184;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5185;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5186;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5187;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5188;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5189;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5190;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5192;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5193;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5194;https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png;？？？;;;???;;;#N/A;;;;;;;;?;?;?;?;?;?;?;;;
5195;https://dxi4wb638ujep.cloudfront.net/1/k/j/s/jsorkoc-pdm.png;ジョセフィーヌ;じょせふぃーぬ;Josephine;Josephine;ジョセ;女 (Female);FW7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;風 (Wind);Breach;"Low Drive
Whirlwind Twister
Whirlwind Drop";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5196;https://dxi4wb638ujep.cloudfront.net/1/k/7/r/7r1ksxnhk3k.png;岩城 真樹;いわしろ まき;Maki Iwashiro;Wagner Waltz;岩城;男 (Male);GK7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;GK;MF;風 (Wind);Breach;"Strong Punch
Log Roll
Whirlwind";79;86;81;91;95;98;86;616;Keep > Offense;"Keep > Keep
Offense > Offense"
5197;https://dxi4wb638ujep.cloudfront.net/1/k/5/w/5wyw8ofrhxk.png;八嶋 仁一朗;やじま じんいちろう;Jinichiro Yajima;Linton Judson;八嶋;男 (Male);FW7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;山 (Mountain);Bond;"Low Drive
Boomerang Bluff
Tiger Drive";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5198;https://dxi4wb638ujep.cloudfront.net/1/k/y/1/y1expggy_x0.png;五兎崎 真司;ごうさき しんじ;Shinji Gosaki;Douglass Serve;五兎崎;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;GK;林 (Forest);Counter;"Cunning Pull
Warp Space
Spider Web";79;83;84;91;95;81;104;617;Defense > Keep;"Defense > Defense
Keep > Keep"
5199;https://dxi4wb638ujep.cloudfront.net/1/k/b/r/brhmm5u76os.png;小峰 五助;こみね ごすけ;Gosuke Komine;Jeremy Yung;小峰;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;林 (Forest);Bond;"Shoulder Tackle
Illusory Ball
Spatial Portal";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
5200;https://dxi4wb638ujep.cloudfront.net/1/k/z/w/zwmqig8x_is.png;野刈 小作;のかり しょうさく;Shosaku Nokari;Huxley Tagg;小作;男 (Male);DF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;山 (Mountain);Bond;"Dust Kick
Earthquake
Dance on Air";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
5201;https://dxi4wb638ujep.cloudfront.net/1/k/k/p/kph0wdrkajm.png;小沢 右近;おざわ うこん;Ukon Ozawa;Fergus Lougdon;小沢;男 (Male);DF7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;火 (Fire);Bond;"Dust Kick
Flame Dance
Bungee Ball Burst";76;79;77;95;99;81;110;617;Offense > Defense;"Defense > Defense
Offense > Offense"
5202;https://dxi4wb638ujep.cloudfront.net/1/k/b/i/bi-kvt92tmk.png;王乃 貞行;おうの さだゆき;Sadayuki Ono;Maximus Cordray;王乃;男 (Male);GK5;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;GK;MF;山 (Mountain);Rough Play;"Power Catch
Super Armadillo
Wood Chopper";83;90;84;95;99;101;90;642;Keep > Offense;"Keep > Keep
Offense > Offense"
5203;https://dxi4wb638ujep.cloudfront.net/1/k/q/k/qkpf4sbma_m.png;長尾 茂;ながお しげる;Shigeru Nagao;Eamon Cattrall;長尾;男 (Male);MF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;FW;林 (Forest);Counter;"Deceptive Step
Phantom Shot
Ultra Moon";97;104;102;84;85;78;93;643;Offense > Shoot;"Offense > Offense
Shoot > Shoot"
5204;https://dxi4wb638ujep.cloudfront.net/1/k/o/r/orizw1jgf5m.png;松田 秀介;まつだ しゅうすけ;Shusuke Matsuda;Zayn Pinegrove;松田;男 (Male);DF5;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;FW;風 (Wind);Counter;"Cunning Pull
Spin Meister
Whirlwind Force";83;86;88;95;99;85;107;643;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
5205;https://dxi4wb638ujep.cloudfront.net/1/k/5/s/5sanoxasdqu.png;市尾 太郎;いちお たろう;Taro Ichio;Kendrick Townsend;イッチ;男 (Male);MF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;DF;風 (Wind);Rough Play;"Crosscut Feint
Coil Turn
Aikido";97;104;102;84;85;78;93;643;Offense > Defense;"Offense > Offense
Defense > Defense"
5206;https://dxi4wb638ujep.cloudfront.net/1/k/z/d/zd547kvaokk.png;小谷 翔;こたに しょう;Sho Kotani;Flynn Duval;小谷;男 (Male);FW5;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;DF;風 (Wind);Counter;"Power Shot
Blade Attack
Eternal Blizzard";107;104;95;84;82;78;93;643;Shoot > Defense;"Shoot > Shoot
Defense > Defense"
5207;https://dxi4wb638ujep.cloudfront.net/1/k/7/n/7ndrgoi-ysu.png;梅坂 大地;うめさか だいち;Daichi Umesaka;Paxton Plumfield;梅坂;男 (Male);FW7;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;FW;MF;火 (Fire);Tension;"Bounce Shot
Lightning Bolt
Hellfire";104;101;91;81;78;75;90;620;Shoot > Offense;"Shoot > Shoot
Offense > Offense"
5208;https://dxi4wb638ujep.cloudfront.net/1/k/k/l/klswrxue1f8.png;村地 神乃介;むらち かみのすけ;Kaminosuke Murachi;Godfrey Shahmann;村地;男 (Male);MF4;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;MF;GK;林 (Forest);Justice;"Crosscut Feint
Wormhole
Matador Feint";93;101;98;81;82;75;90;620;Offense > Keep;"Offense > Offense
Keep > Keep"
5209;https://dxi4wb638ujep.cloudfront.net/1/k/-/p/-ptoa8tmsgu.png;野牟 克人;のむ かつと;Katsuto Nomu;Nico Kensee;野牟;男 (Male);DF6;選手 (Player);イナズマイレブン 英雄たちのヴィクトリーロード;DF;MF;火 (Fire);Bond;"Cunning Pull
Double Touch
Racing Flame";79;83;84;91;95;81;104;617;Defense > Offense;"Defense > Defense
Offense > Offense"
