ID,Colonne 2,ImageURL,Name,Nickname,GenderIcon1,Gender,ElementIcon,Element,PositionIcon,Position,CharacterRole,AgeGroup,SchoolYear,Team,Team2,Game,3DviewURL,HowToObtain,Description,IE1,IE2,IE3,Go1,Go2,Go3,ARES,ORION,VIC,KIck,Control,Technique,Pressure,Physical,Agility,Intelligence,NameJP,NicknameJP,GenderJP,ElementJP,PositionJP,CharacterRoleJP,AgeGroupJP,SchoolYearJP,TeamJP,Team2JP,HowToObtainJP,DescriptionJP
5048,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5049,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5050,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5051,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5052,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5053,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5054,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5055,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5056,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5057,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5058,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5059,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5060,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5061,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5062,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5063,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5064,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5065,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5066,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5067,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5068,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5069,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5070,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5071,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5072,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5073,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5074,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5075,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5076,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5077,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5078,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5079,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5080,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5081,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5082,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5083,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5084,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5085,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5086,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5087,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5088,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5089,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5090,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5091,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5092,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5093,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5094,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5095,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5096,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5097,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5098,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5099,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5100,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5101,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5102,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5103,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5104,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5105,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5106,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5107,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5108,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5109,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5110,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5111,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5112,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5113,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5114,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5115,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5116,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5117,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5118,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5119,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5120,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5121,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5122,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5123,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5124,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5125,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5126,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5127,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5128,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5129,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5130,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5131,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5132,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5133,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5134,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5135,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5136,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5137,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5138,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5139,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5140,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5141,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5142,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5143,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5144,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5145,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5146,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5147,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5148,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5149,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5150,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5151,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5156,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5166,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5173,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5174,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5175,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
5177,,https://dxi4wb638ujep.cloudfront.net/1/prd/assets/1/img/shared/icn_secret_character.png,,-,,-,,-,,-,-,-,-,-,,,,-,-,×,×,×,×,×,×,×,×,×,,,,,,,,,-,-,-,-,-,-,-,-,,-,-
